,Image,Accuracy,F1,Jaccard,Recall,Precision
83,0004_output-slice449,0.9900390625,0.944841012329656,0.8954489544895449,0.979372197309417,0.9126619306310071
84,0004_output-slice462,0.9891796875,0.9505092013578703,0.9056860742254,0.9840917499075101,0.9191430545957153
85,0004_output-slice465,0.9859765625,0.9393888232314705,0.8857051894301178,0.9921540656205421,0.8919525488938762
86,0004_output-slice467,0.9861328125,0.9415252841377039,0.8895113600995954,0.9913284772806105,0.8964868255959849
87,0004_output-slice470,0.984921875,0.9382597568777992,0.8836999096113287,0.9922192151556157,0.8898665048543689
88,0004_output-slice483,0.9925390625,0.971522290144625,0.9446216294578138,0.985480943738657,0.957953543075566
89,0004_output-slice487,0.990703125,0.965980560320183,0.9341996129388996,0.9903282532239156,0.9428013392857143
90,0004_output-slice489,0.9919921875,0.9708101950733304,0.9432761483121196,0.9878296146044625,0.9543673012318029
91,0004_output-slice492,0.9926171875,0.9733013137448793,0.9479911942762795,0.9882386689615605,0.9588087948789312
92,0004_output-slice494,0.9932421875,0.975719298245614,0.9525897506166073,0.989749430523918,0.9620813728203709
93,0004_output-slice496,0.9935546875,0.97699065681216,0.9550163576881134,0.9901074053137365,0.9642169006330856
94,0004_output-slice497,0.993984375,0.9785515320334263,0.9580038178347423,0.987630025302221,0.9696384211979023
95,0004_output-slice509,0.9928515625,0.9751594950454731,0.951523178807947,0.9808847624249044,0.9695006747638326
96,0004_output-slice517,0.987265625,0.9567524542318918,0.917090539165819,0.985784581738655,0.9293814432989691
97,0004_output-slice524,0.9956640625,0.9847170590665015,0.9698942229454841,0.982957669048928,0.9864827586206897
98,0004_output-slice526,0.995546875,0.9841490545050054,0.9687927730632357,0.9778944459795523,0.9904841869577385
99,0004_output-slice530,0.9955859375,0.9841803163936721,0.9688533627342889,0.9810214903711973,0.9873595505617978
100,0004_output-slice534,0.9954296875,0.9834815756035578,0.9675,0.979746835443038,0.9872448979591837
101,0004_output-slice536,0.99515625,0.9823261117445838,0.965266106442577,0.9715252325909219,0.9933698472182185
102,0004_output-slice538,0.992578125,0.9728105323411562,0.94706046252438,0.9502376292982947,0.9964819700967458
103,0004_output-slice541,0.99265625,0.9734388245267025,0.9482521332232315,0.9845670191483281,0.9625593741268511
104,0004_output-slice542,0.991484375,0.9691305579156047,0.9401098901098901,0.9847482014388489,0.9540005575689992
105,0004_output-slice548,0.986015625,0.9461977757739706,0.8978893325727325,0.9788557213930348,0.9156486329261199
106,0004_output-slice551,0.98859375,0.9530546623794213,0.9103194103194103,0.9814569536423841,0.92625
107,0004_output-slice553,0.9863671875,0.9405755150689598,0.8878174220507875,0.9794326241134752,0.9046839174582378
108,0004_output-slice555,0.98609375,0.9353901996370236,0.8786225707466757,0.9720860052810261,0.9013641133263379
109,0004_output-slice561,0.9607421875,0.7260834014717906,0.5699614890885751,0.6610421836228287,0.8053204353083434
110,0004_output-slice563,0.9803515625,0.8254078444984382,0.7027186761229315,0.9769926047658176,0.7145432692307693
111,0004_output-slice569,0.990234375,0.8851102941176471,0.7938994229183842,0.9678391959798995,0.8154106689246401
112,0004_output-slice581,0.998984375,0.9761467889908256,0.953405017921147,0.9551166965888689,0.99812382739212
113,0004_output-slice584,0.998828125,0.964200477326969,0.9308755760368663,0.9351851851851852,0.9950738916256158
114,0004_output-slice585,0.9989453125,0.963855421686747,0.9302325581395349,0.9399477806788512,0.989010989010989
115,0004_output-slice588,0.9976953125,0.8714596949891068,0.7722007722007722,0.7722007722007722,1.0
116,0004_output-slice589,0.99140625,0.04347826086956522,0.022222222222222223,0.022222222222222223,1.0
117,0004_output-slice592,0.9948828125,0.0,0.0,0.0,1.0
118,0005_output-slice316,0.9994140625,0.7887323943661972,0.6511627906976745,0.6511627906976745,1.0
119,0005_output-slice321,0.9997265625,0.962962962962963,0.9285714285714286,0.9285714285714286,1.0
120,0005_output-slice326,0.99859375,0.9,0.8181818181818182,0.8526315789473684,0.9529411764705882
121,0005_output-slice331,0.9978125,0.8962962962962961,0.8120805369127517,0.8736462093862816,0.9201520912547528
122,0005_output-slice333,0.9976953125,0.9034369885433715,0.8238805970149253,0.8761904761904762,0.9324324324324325
123,0005_output-slice336,0.998515625,0.952020202020202,0.908433734939759,0.9741602067183462,0.9308641975308642
124,0005_output-slice339,0.9985546875,0.9584736251402918,0.9202586206896551,0.9748858447488584,0.9426048565121413
125,0005_output-slice341,0.9980859375,0.9478168264110757,0.9008097165991903,0.9758771929824561,0.9213250517598344
126,0005_output-slice360,0.9971484375,0.943716268311488,0.8934306569343066,0.9776357827476039,0.9120715350223547
127,0005_output-slice364,0.9973828125,0.9514140681653371,0.9073305670816044,0.9879518072289156,0.9174825174825175
128,0005_output-slice365,0.9983984375,0.9705248023005033,0.9427374301675978,0.9911894273127754,0.9507042253521126
129,0005_output-slice368,0.99703125,0.9504563233376792,0.9055900621118013,0.9529411764705882,0.9479843953185956
130,0005_output-slice373,0.997578125,0.9658590308370043,0.933972310969116,0.9722838137472284,0.9595185995623632
131,0005_output-slice374,0.997578125,0.9665226781857452,0.93521421107628,0.9792122538293216,0.9541577825159915
132,0005_output-slice378,0.997578125,0.9697265625,0.9412322274881516,0.9792899408284024,0.960348162475822
133,0005_output-slice379,0.9978515625,0.9738219895287958,0.9489795918367347,0.9874517374517374,0.9605633802816902
134,0005_output-slice383,0.9965234375,0.9609477841158401,0.924831081081081,0.9829443447037702,0.9399141630901288
135,0005_output-slice385,0.9950390625,0.9468396818752617,0.8990461049284578,0.9809193408499567,0.9150485436893204
136,0005_output-slice391,0.99546875,0.9535628502802243,0.9112471308339709,0.9651539708265803,0.942246835443038
137,0005_output-slice395,0.99046875,0.9092936802973979,0.8336741649625086,0.9045857988165681,0.914050822122571
138,0005_output-slice406,0.9912109375,0.9321266968325791,0.8728813559322034,0.9741488020176545,0.8935801041064199
139,0005_output-slice407,0.99125,0.9347319347319348,0.8774617067833698,0.981039755351682,0.89259877573734
140,0005_output-slice414,0.993203125,0.956434651977967,0.9165067178502879,0.9855521155830753,0.9289883268482491
141,0005_output-slice415,0.99140625,0.9459990181639666,0.8975314392175128,0.984167517875383,0.9106805293005671
142,0005_output-slice416,0.993125,0.957426221577165,0.9183294663573086,0.9904904904904905,0.9264981273408239
143,0005_output-slice419,0.988046875,0.9301050708085884,0.8693424423569599,0.9864341085271318,0.8798617113223854
144,0005_output-slice428,0.994609375,0.968348623853211,0.9386393952867941,0.9924776680771039,0.9453649798477385
145,0005_output-slice429,0.9947265625,0.9689011748445059,0.9396782841823056,0.9924492685228882,0.9464446444644464
146,0005_output-slice434,0.9952734375,0.9717751341264287,0.9450998185117967,0.9895486935866984,0.9546287809349221
147,0005_output-slice441,0.9962109375,0.9767664670658682,0.9545880149812734,0.985024154589372,0.9686460807600951
148,0005_output-slice450,0.9955078125,0.9696008458895058,0.9409953822473063,0.9833780160857909,0.9562043795620438
149,0005_output-slice452,0.9948828125,0.963802155291517,0.9301333333333334,0.9892229154849688,0.9396551724137931
150,0005_output-slice454,0.9953515625,0.9654772265738323,0.9332585530005608,0.9934328358208955,0.9390519187358917
151,0005_output-slice455,0.995625,0.9667063020214032,0.9355581127733027,0.9932803909590715,0.9415170816444702
152,0005_output-slice456,0.9950390625,0.9611976779712803,0.9252941176470588,0.9893081761006289,0.934640522875817
153,0005_output-slice471,0.992578125,0.8531684698608965,0.7439353099730458,0.9139072847682119,0.8
154,0005_output-slice482,0.9935546875,0.5736434108527131,0.40217391304347827,0.9327731092436975,0.4141791044776119
155,0005_output-slice484,0.9953125,0.3478260869565218,0.21052631578947367,0.9411764705882353,0.21333333333333335
156,0005_output-slice485,0.9962890625,0.20168067226890757,0.11214953271028037,0.8,0.11538461538461539
157,0006_output-slice319,0.9996875,0.9731543624161074,0.9477124183006536,0.9602649006622517,0.9863945578231292
158,0006_output-slice323,0.9997265625,0.9822784810126581,0.9651741293532339,0.9897959183673469,0.9748743718592965
159,0006_output-slice328,0.999765625,0.9889298892988929,0.9781021897810219,0.9962825278810409,0.9816849816849816
160,0006_output-slice330,0.9994921875,0.9782244556113904,0.9573770491803278,0.9931972789115646,0.9636963696369637
161,0006_output-slice338,0.999296875,0.9794988610478359,0.9598214285714286,0.9976798143851509,0.9619686800894854
162,0006_output-slice343,0.9990625,0.9779411764705882,0.9568345323741008,0.9962546816479401,0.9602888086642599
163,0006_output-slice348,0.9988671875,0.9780469341408025,0.957037037037037,0.9923195084485407,0.9641791044776119
164,0006_output-slice352,0.9981640625,0.9688122096881222,0.9395109395109396,0.9838274932614556,0.954248366013072
165,0006_output-slice353,0.998203125,0.9706632653061226,0.942998760842627,0.9883116883116884,0.9536340852130326
166,0006_output-slice357,0.9987109375,0.9814084507042253,0.963495575221239,0.9886492622020431,0.9742729306487695
167,0006_output-slice359,0.99890625,0.9852786540483702,0.9709844559585492,0.9936373276776246,0.9770594369134515
168,0006_output-slice377,0.997578125,0.9776334776334776,0.9562455892731122,0.9941305942773294,0.9616749467707594
169,0006_output-slice383,0.9975,0.9785666443402545,0.9580327868852458,0.9972696245733789,0.960552268244576
170,0006_output-slice389,0.994921875,0.9592476489028214,0.9216867469879518,0.9986945169712794,0.9227985524728589
171,0006_output-slice390,0.9934765625,0.9482170542635658,0.9015330188679245,0.9960912052117263,0.9047337278106509
172,0006_output-slice393,0.9933984375,0.9480479557331692,0.9012273524254821,0.9948387096774194,0.9054609512624779
173,0006_output-slice394,0.993828125,0.9515039901780233,0.9074941451990632,0.9955041746949261,0.9112286890064668
174,0006_output-slice398,0.9946875,0.9582822085889571,0.9199057714958775,0.9942711648631445,0.9248075784487862
175,0006_output-slice399,0.9942578125,0.9551418980775098,0.9141355140186916,0.9949141767323586,0.9184272300469484
176,0006_output-slice402,0.9944140625,0.9569924812030075,0.9175317185697809,0.994375,0.9223188405797101
177,0006_output-slice403,0.9928125,0.9462616822429907,0.8980044345898004,0.9872029250457038,0.9085810431856421
178,0006_output-slice410,0.994140625,0.9590834697217676,0.9213836477987422,0.9876404494382023,0.9321314952279958
179,0006_output-slice411,0.99390625,0.9576547231270358,0.91875,0.9887892376681614,0.9284210526315789
180,0006_output-slice430,0.9957421875,0.9750514991989013,0.9513175524787851,0.9664246823956443,0.9838337182448037
181,0006_output-slice434,0.9940234375,0.9655947829997751,0.9334782608695652,0.9462318201851035,0.9857667584940312
182,0006_output-slice441,0.994765625,0.9711827956989247,0.9439799331103679,0.9851657940663177,0.9575911789652247
183,0006_output-slice446,0.9955078125,0.9758047548916473,0.9527526705012326,0.9893344709897611,0.962640099626401
184,0006_output-slice447,0.9958984375,0.9780472506794898,0.957037643207856,0.9915218312844426,0.9649339933993399
185,0006_output-slice452,0.9965625,0.9816743023740109,0.9640081799591002,0.9853678929765887,0.9780082987551867
186,0006_output-slice454,0.9952734375,0.9747548508241185,0.9507529507529507,0.984822934232715,0.9648905410987195
187,0006_output-slice455,0.9964453125,0.9808057371862476,0.9623344370860927,0.9889408762228838,0.9728033472803347
188,0006_output-slice457,0.986015625,0.9272061813745426,0.8642911296436695,0.9857328145265889,0.8752399232245681
189,0006_output-slice458,0.9845703125,0.919894544717096,0.8516710476905746,0.9865158764680296,0.8617021276595744
190,0006_output-slice459,0.98359375,0.9144951140065146,0.8424606151537885,0.9863855950812472,0.8523719165085389
191,0006_output-slice475,0.9965625,0.9679066374908827,0.937809187279152,0.9858841010401189,0.9505730659025788
192,0006_output-slice481,0.9978125,0.966547192353644,0.9352601156069364,0.9865853658536585,0.9473067915690867
193,0007_output-slice344,0.9991015625,0.9590017825311943,0.9212328767123288,0.9471830985915493,0.9711191335740073
194,0007_output-slice345,0.9994140625,0.9746192893401016,0.9504950495049505,0.9795918367346939,0.9696969696969697
195,0007_output-slice357,0.9990234375,0.9774977497749775,0.9559859154929577,0.9945054945054945,0.9610619469026549
196,0007_output-slice359,0.99890625,0.9771241830065359,0.9552715654952076,0.9900662251655629,0.964516129032258
197,0007_output-slice361,0.9973046875,0.9498910675381265,0.9045643153526971,0.9984732824427481,0.9058171745152355
198,0007_output-slice369,0.9891796875,0.8679065331425846,0.7666385846672283,0.9934497816593887,0.7705334462320068
199,0007_output-slice373,0.9923046875,0.915268817204301,0.8437747819191118,0.99812382739212,0.8451151707704527
200,0007_output-slice387,0.9985546875,0.9885271317829457,0.9773145309625997,0.9937655860349127,0.9833436150524367
201,0007_output-slice395,0.996875,0.9783315276273022,0.9575821845174973,0.9890470974808324,0.9678456591639871
202,0007_output-slice406,0.990390625,0.9407799711121811,0.8881818181818182,0.9979570990806946,0.8897996357012751
203,0007_output-slice412,0.9904296875,0.9420392713508398,0.8904293381037567,0.9989964877069744,0.8912264995523724
204,0007_output-slice427,0.9903125,0.947098976109215,0.899513776337115,0.9893048128342246,0.9083469721767594
205,0007_output-slice437,0.99203125,0.9616108392924352,0.926060166727075,0.9868675164156044,0.9376146788990826
206,0007_output-slice440,0.9853515625,0.9350199272223185,0.8779694109990237,0.9890029325513197,0.8866250410778836
207,0007_output-slice444,0.9833203125,0.928939923448161,0.8673088875077688,0.9851747264384045,0.8787783375314862
208,0007_output-slice449,0.9910546875,0.9624158870835385,0.9275545713381841,0.9792919171676687,0.9461116489190061
209,0007_output-slice457,0.9894921875,0.9580931609284935,0.9195574162679426,0.9808612440191388,0.9363580998781973
210,0007_output-slice462,0.9884765625,0.9556990539119988,0.915156744319816,0.9888129272840274,0.9247311827956989
211,0007_output-slice474,0.984765625,0.9387755102040816,0.8846153846153846,0.9654504359057152,0.9135349831958448
212,0007_output-slice476,0.9816015625,0.9224946519664309,0.856139279169212,0.9787011173184358,0.8723934018051666
213,0007_output-slice482,0.98640625,0.9311436485951722,0.8711588300629397,0.988655462184874,0.8799551234106208
214,0007_output-slice485,0.9685546875,0.8318362231042407,0.7120886981402003,0.9817554240631163,0.7216382747372236
215,0007_output-slice490,0.9964453125,0.9675347841598286,0.9371112646855563,0.991953182150695,0.9442896935933147
216,0007_output-slice498,0.9937109375,0.7979924717691342,0.6638830897703549,0.888268156424581,0.724373576309795
217,0008_output-slice331,1.0,1.0,1.0,1.0,1.0
218,0008_output-slice336,0.9997265625,0.9176470588235294,0.8478260869565217,0.8478260869565217,1.0
219,0008_output-slice341,0.9997265625,0.9621621621621621,0.9270833333333334,0.9368421052631579,0.9888888888888889
220,0008_output-slice342,0.9996875,0.9595959595959597,0.9223300970873787,0.9223300970873787,1.0
221,0008_output-slice343,0.99953125,0.9478260869565216,0.9008264462809917,0.923728813559322,0.9732142857142857
222,0008_output-slice347,0.9993359375,0.9492537313432836,0.9034090909090909,0.9695121951219512,0.9298245614035088
223,0008_output-slice348,0.999609375,0.9715909090909092,0.9447513812154696,0.9884393063583815,0.9553072625698324
224,0008_output-slice351,0.99953125,0.9714285714285714,0.9444444444444444,0.9760765550239234,0.966824644549763
225,0008_output-slice353,0.9993359375,0.9642105263157895,0.9308943089430894,0.9581589958158996,0.9703389830508474
226,0008_output-slice355,0.99953125,0.9777777777777779,0.9565217391304348,0.967032967032967,0.9887640449438202
227,0008_output-slice356,0.9996484375,0.9841269841269842,0.96875,0.9823943661971831,0.9858657243816255
228,0008_output-slice358,0.999296875,0.9712460063897763,0.9440993788819876,0.9838187702265372,0.9589905362776026
229,0008_output-slice365,0.9991015625,0.9733487833140209,0.9480812641083521,0.9859154929577465,0.9610983981693364
230,0008_output-slice366,0.999453125,0.9845474613686535,0.9695652173913043,0.9911111111111112,0.9780701754385965
231,0008_output-slice382,0.9979296875,0.9714593430263867,0.9445026178010472,0.9944873208379272,0.9494736842105264
232,0008_output-slice383,0.9972265625,0.9634209170530655,0.9294234592445328,0.9873284054910243,0.9406438631790744
233,0008_output-slice384,0.996953125,0.9611940298507462,0.9252873563218391,0.9907692307692307,0.9333333333333333
234,0008_output-slice388,0.9966015625,0.9615894039735099,0.9260204081632653,0.9882032667876588,0.9363714531384351
235,0008_output-slice393,0.9970703125,0.9701789264413518,0.9420849420849421,0.9846650524616626,0.9561128526645768
236,0008_output-slice399,0.997109375,0.9737960339943342,0.9489302967563837,0.9779516358463727,0.9696755994358252
237,0008_output-slice401,0.997109375,0.9743944636678201,0.9500674763832658,0.9818688981868898,0.967032967032967
238,0008_output-slice406,0.9978515625,0.9820202680614581,0.9646756583172769,0.9823413996075867,0.9816993464052287
239,0008_output-slice410,0.9975,0.9794079794079793,0.9596469104665826,0.9825693996126533,0.9762668377164849
240,0008_output-slice412,0.993984375,0.9518147684605758,0.9080597014925373,0.9787644787644788,0.9263093788063338
241,0008_output-slice417,0.9905078125,0.9273542600896861,0.8645484949832776,0.9687695190505934,0.8893348623853211
242,0008_output-slice428,0.988203125,0.9195524773574852,0.8510848126232742,0.984036488027366,0.863
243,0008_output-slice438,0.99484375,0.9671314741035857,0.9363548698167792,0.9773527931555108,0.9571217348447512
244,0008_output-slice453,0.991796875,0.9638429752066117,0.9302093718843469,0.9900955076052352,0.9389466621938947
245,0008_output-slice458,0.995,0.9793947198969737,0.9596214511041009,0.9918487120965113,0.9672496025437202
246,0008_output-slice462,0.9955859375,0.9819402269458208,0.9645211930926216,0.9890534449452673,0.9749285940971121
247,0008_output-slice467,0.98640625,0.9460966542750929,0.8977072310405644,0.991236611489776,0.9048888888888889
248,0008_output-slice470,0.9763671875,0.908012771780447,0.8315232525758841,0.9903814262023217,0.8382930937675463
249,0008_output-slice472,0.97515625,0.9028414298808434,0.822890559732665,0.9899497487437185,0.8298230834035384
250,0008_output-slice483,0.9701171875,0.8578859372097344,0.75113858165257,0.9905619905619906,0.7565530799475754
251,0008_output-slice484,0.9680859375,0.8426122134463495,0.728029294274301,0.9909379247847757,0.7329088471849866
252,0008_output-slice485,0.9680078125,0.8351117374672841,0.7169028689941237,0.9932950191570882,0.720389023966655
253,0008_output-slice490,0.9954296875,0.9651058753355205,0.9325648414985591,0.992638036809816,0.93905977945444
254,0008_output-slice492,0.995625,0.962516733601071,0.927741935483871,0.9829118250170882,0.9429508196721311
255,0008_output-slice495,0.9983984375,0.9830927835051547,0.9667477696674777,0.9843104872006606,0.9818780889621087
256,0008_output-slice497,0.997890625,0.9741379310344827,0.9495798319327731,0.975071907957814,0.9732057416267943
257,0008_output-slice501,0.9984765625,0.9713024282560706,0.944206008583691,0.9620991253644315,0.9806835066864784
258,0008_output-slice502,0.998984375,0.9767857142857143,0.9546247818499127,0.9596491228070175,0.9945454545454545
259,0008_output-slice504,0.9988671875,0.9644171779141105,0.9312796208530806,0.946987951807229,0.9825
260,0008_output-slice506,0.9988671875,0.9449715370018975,0.89568345323741,0.9360902255639098,0.9540229885057471
261,0008_output-slice508,0.999140625,0.917910447761194,0.8482758620689655,0.8848920863309353,0.9534883720930233
262,0009_output-slice352,0.9997265625,0.9671361502347416,0.9363636363636364,0.9809523809523809,0.9537037037037037
263,0009_output-slice355,0.9996484375,0.9679715302491103,0.9379310344827586,0.9855072463768116,0.951048951048951
264,0009_output-slice359,0.9969921875,0.8307692307692308,0.7105263157894737,0.9742268041237113,0.7241379310344828
265,0009_output-slice360,0.99875,0.9272727272727274,0.864406779661017,0.9714285714285714,0.8869565217391304
266,0009_output-slice361,0.9991015625,0.9505376344086022,0.9057377049180327,0.973568281938326,0.9285714285714286
267,0009_output-slice363,0.99921875,0.9619771863117871,0.9267399267399268,0.98828125,0.937037037037037
268,0009_output-slice365,0.9988671875,0.9502572898799314,0.9052287581699346,0.9857651245551602,0.9172185430463576
269,0009_output-slice375,0.9988671875,0.9706180344478216,0.9429133858267716,0.9896694214876033,0.952286282306163
270,0009_output-slice382,0.9981640625,0.9662113587347232,0.9346314325452016,0.9838945827232797,0.9491525423728814
271,0009_output-slice384,0.998671875,0.9774236387782204,0.9558441558441558,0.9919137466307277,0.9633507853403142
272,0009_output-slice393,0.9983203125,0.9798783341132429,0.9605504587155963,0.9896030245746692,0.9703429101019463
273,0009_output-slice401,0.996875,0.9696279422930905,0.9410464259395726,0.9945482866043613,0.945925925925926
274,0009_output-slice403,0.9974609375,0.976181751557347,0.9534717251252685,0.9910714285714286,0.9617328519855596
275,0009_output-slice408,0.997734375,0.9803788903924222,0.9615129396151294,0.9945092656142759,0.9666444296197465
276,0009_output-slice412,0.996640625,0.971821756225426,0.9451880178457617,0.9986531986531987,0.9463943841735801
277,0009_output-slice437,0.986171875,0.896551724137931,0.8125,0.9890393294648614,0.8198824158204169
278,0009_output-slice445,0.9891796875,0.9234171965717445,0.8577298407806883,0.9869976359338062,0.8675324675324675
279,0009_output-slice455,0.9967578125,0.9792344258193644,0.9593137254901961,0.9908860759493671,0.9678536102868447
280,0009_output-slice461,0.996953125,0.9815078236130867,0.9636871508379888,0.9819734345351043,0.981042654028436
281,0009_output-slice462,0.996171875,0.9769520225776106,0.9549425287356322,0.9751173708920188,0.9787935909519322
282,0009_output-slice463,0.99546875,0.9729098552078468,0.9472487494315598,0.9581416743330267,0.9881404174573055
283,0009_output-slice468,0.9940625,0.9662522202486679,0.9347079037800687,0.974473802060009,0.9581682078379569
284,0009_output-slice470,0.9945703125,0.9692273632942219,0.9402920962199313,0.9842625899280576,0.9546445704317488
285,0009_output-slice475,0.9906640625,0.9477367155040455,0.9006650041562759,0.9814311594202898,0.9162790697674419
286,0009_output-slice479,0.9910546875,0.9514521941912233,0.9073999191265669,0.991166077738516,0.9147982062780269
287,0009_output-slice480,0.9924609375,0.9589623644482246,0.9211601307189542,0.9955849889624724,0.9249384741591469
288,0009_output-slice492,0.993671875,0.9613180515759312,0.9255172413793104,0.9800389483933788,0.9432989690721649
289,0009_output-slice494,0.9859765625,0.9135564652058752,0.8408687943262412,0.9890510948905109,0.8487695749440716
290,0009_output-slice497,0.9864453125,0.9090909090909091,0.8333333333333334,0.9954102122776821,0.8365477338476374
291,0009_output-slice500,0.99125,0.9339233038348083,0.8760376314333149,0.9955974842767296,0.8794444444444445
292,0009_output-slice502,0.9910546875,0.925673482635508,0.861631419939577,0.9895905621096461,0.8695121951219512
293,0009_output-slice510,0.99546875,0.9117199391171993,0.8377622377622378,0.9676898222940227,0.8618705035971223
294,0009_output-slice511,0.9957421875,0.901535682023487,0.8207236842105263,0.9275092936802974,0.8769771528998243
295,0009_output-slice514,0.991953125,0.2589928057553957,0.1487603305785124,1.0,0.1487603305785124
296,0009_output-slice515,0.994140625,0.12790697674418605,0.06832298136645963,1.0,0.06832298136645963
297,0010_output-slice300,0.999296875,0.8474576271186441,0.7352941176470589,0.7352941176470589,1.0
298,0010_output-slice302,0.99921875,0.888888888888889,0.8,0.8602150537634409,0.9195402298850575
299,0010_output-slice314,0.998984375,0.9525547445255476,0.9094076655052264,0.9595588235294118,0.9456521739130435
300,0010_output-slice317,0.999296875,0.97239263803681,0.9462686567164179,0.9694189602446484,0.9753846153846154
301,0010_output-slice322,0.99921875,0.9759615384615385,0.9530516431924883,0.9689737470167065,0.9830508474576272
302,0010_output-slice323,0.9991015625,0.9738339021615473,0.9490022172949002,0.963963963963964,0.9839080459770115
303,0010_output-slice324,0.9989453125,0.9706840390879479,0.9430379746835443,0.9612903225806452,0.9802631578947368
304,0010_output-slice328,0.998828125,0.9735449735449734,0.9484536082474226,0.9804618117229129,0.9667250437828371
305,0010_output-slice329,0.9991796875,0.9824561403508771,0.9655172413793104,0.98989898989899,0.9751243781094527
306,0010_output-slice331,0.9991015625,0.9824561403508772,0.9655172413793104,0.9922958397534669,0.972809667673716
307,0010_output-slice336,0.998828125,0.9820359281437127,0.9647058823529412,0.9855769230769231,0.9785202863961814
308,0010_output-slice337,0.9984765625,0.9774436090225563,0.9558823529411765,0.9814169570267132,0.9735023041474654
309,0010_output-slice338,0.9988671875,0.9837352776219853,0.9679911699779249,0.9831838565022422,0.9842873176206509
310,0010_output-slice342,0.9987890625,0.9852871381110583,0.971000935453695,0.9885714285714285,0.9820245979186376
311,0010_output-slice343,0.9983984375,0.9813211845102505,0.9633273703041145,0.9835616438356164,0.9790909090909091
312,0010_output-slice350,0.9976171875,0.977432482426933,0.9558610709117221,0.9821561338289962,0.9727540500736377
313,0010_output-slice363,0.9978125,0.9840818646958499,0.9686625629546727,0.9885779554540263,0.9796264855687606
314,0010_output-slice371,0.9914453125,0.9433083096039346,0.8926996570308672,0.9945414847161572,0.897095027080256
315,0010_output-slice384,0.982109375,0.8908484270734032,0.8031800601633003,1.0,0.8031800601633003
316,0010_output-slice394,0.9894921875,0.9329009728111748,0.874240299205236,0.9920424403183024,0.8804143126177024
317,0010_output-slice402,0.9876953125,0.9272349272349272,0.8643410852713178,0.9906219151036525,0.8714719930525402
318,0010_output-slice404,0.9895703125,0.9395243488108721,0.8859461768475011,0.9928195308760173,0.8916595012897678
319,0010_output-slice405,0.990859375,0.9475806451612904,0.9003831417624522,0.9934241427900423,0.9057815845824411
320,0010_output-slice413,0.9966796875,0.9825210775241621,0.965642683912692,0.9925218113834648,0.9727198697068404
321,0010_output-slice415,0.9968359375,0.9836198179979777,0.9677676084361321,0.9975389663658737,0.9700837654567211
322,0010_output-slice416,0.9971484375,0.9853678091801965,0.9711576451995259,0.997564935064935,0.9734653465346534
323,0010_output-slice418,0.997265625,0.9861605377619612,0.9726989079563183,0.9952114924181963,0.9772727272727273
324,0010_output-slice421,0.9959375,0.979527559055118,0.9598765432098766,0.9853465346534653,0.9737769080234834
325,0010_output-slice424,0.9929296875,0.9646967037253754,0.9318010550113037,0.9615085536547434,0.9679060665362035
326,0010_output-slice426,0.9917578125,0.9585380231872667,0.920377358490566,0.952734375,0.9644128113879004
327,0010_output-slice429,0.9930078125,0.9653167990699477,0.9329588014981274,0.9602929838087895,0.9703934553954032
328,0010_output-slice431,0.99234375,0.961926961926962,0.9266467065868264,0.9570931580981832,0.9668098399062867
329,0010_output-slice437,0.992734375,0.9655044510385756,0.9333094299031911,0.9878557874762809,0.9441421835328255
330,0010_output-slice450,0.9947265625,0.9739934502022732,0.949305294780323,0.9855750487329434,0.9626808834729627
331,0010_output-slice453,0.993125,0.9648140743702519,0.9320200849748937,0.9905582922824302,0.9403741231488698
332,0010_output-slice461,0.976328125,0.8550932568149212,0.7468671679197995,0.9905817174515236,0.7522086663862011
333,0010_output-slice462,0.9855078125,0.9022397891963109,0.8218915026404224,0.9953488372093023,0.8250602409638554
334,0010_output-slice467,0.9901953125,0.8950230029276453,0.8099924299772899,0.981651376146789,0.8224442736356649
335,0010_output-slice470,0.9881640625,0.7914659325533379,0.6548974943052391,0.9948096885813149,0.6571428571428571
336,0010_output-slice471,0.9884375,0.7495769881556682,0.5994587280108254,0.9932735426008968,0.6019021739130435
337,0010_output-slice474,0.989921875,0.2711864406779661,0.1568627450980392,1.0,0.1568627450980392
